code;name;in_stock_balance;created_at;is_weight
11167;ДСТУ 8938:2019 152х16 ст20;2.422;2026-01-01;FALSE
11171;"ЕТІКА Вимикач 1-клавішний, білий";12;2026-01-01;FALSE
11172;"ЕТІКА Розетка 2*RJ45 к.5е  UTP , білий";20;2026-01-01;FALSE
11173;"ЕТІКА Рамка 1-пост, білий";11;2026-01-01;FALSE
11174;"ЕТІКА Рамка 2-пости, білий";7;2026-01-01;FALSE
11175;"ЕТІКА Рамка 3-пости, білий";11;2026-01-01;FALSE
11176;"ЕТІКА Рамка 4-пости, білий";7;2026-01-01;FALSE
11177;Профіль КНАУФ U/27/28/27/06/3000;45;2026-01-01;FALSE
11178;"Плита OSB-3 Kроноspan 10 мм х 1,25 х 2,50 м";10;2026-01-01;FALSE
11179;"(558.30) KN TR 041/18: Скловата ЕКОРОДА (TR044) 1220*8200 мм, 20 кв.м (40)";2;2026-01-01;FALSE
11180;"Гіпсокартонна плита Вологостійка Н2/1200/2500/12,5/НСК";60;2026-01-01;FALSE
11181;"Клей для шпалер PUFAS Glass скло-, важких та шпалер під покраску 500г";2;2026-01-01;FALSE
11182;Шпаклівка гіпсова Stabill Pg-41 Eko 20кг;5;2026-01-01;FALSE
11183;Штукатурка гіпсова IzoPover 25кг;3;2026-01-01;FALSE
11184;Грунтовка СТ17 10л;1;2026-01-01;FALSE
11187;Труба проф. 260х180х8 ст20;3.35;2026-01-01;FALSE
11199;ДСТУ 8938:2019 121х14 ст20;2.78;2026-01-01;FALSE
11203;ДСТУ 8938:2019 140х12 ст20;8.885;2026-01-01;FALSE
11207;ДСТУ 8938:2019 70х 5 ст20;1.208;2026-01-01;FALSE
11208;"Ремінь зубчатий 624 8М 30 В=30мм,L=624мм,.Z=78шт.";1;2026-01-01;FALSE
11215;ДСТУ 8938:2019 219х30 ст20;2;2026-01-01;FALSE
11216;ДСТУ 8938:2019 194х12 ст20;2.85;2026-01-01;FALSE
11218;ДСТУ 8938:2019 83х 6 ст20;4.87;2026-03-18;FALSE
11238;ДСТУ 8938:2019 14х 2 ст20;0.006;2026-01-01;FALSE
11239;ДСТУ 8938:2019 16х 3 ст20;0.008;2026-01-01;FALSE
11242;ДСТУ 8938:2019 28х 2 ст20;0.007;2026-01-01;FALSE
11243;ДСТУ 8938:2019 30х 8 ст20;0.012;2026-01-01;FALSE
11256;ДСТУ 8938:2019 180х25 ст20;23.239;2026-01-01;FALSE
11260;ДСТУ 8938:2019 51х 6 ст20;0.375;2026-01-01;FALSE
11262;ДСТУ 8938:2019 146х 6 ст20;5.265;2026-01-01;FALSE
11263;ДСТУ 8938:2019 25х 5 ст20;0.004;2026-01-01;FALSE
11266;Напівкомбінезон утеплений SPECIAL;2;2026-01-01;FALSE
11273;Куртка утеплена SPECIAL;1;2026-01-01;FALSE
11274;Пластина опорна;1;2026-01-01;FALSE
11275;Пластина упорна;1;2026-01-01;FALSE
11280;ДСТУ 8938:2019 140х 8 ст20;0;2026-01-01;FALSE
11281;ДСТУ 8938:2019 140х14 ст20;12.469;2026-01-01;FALSE
11282;ДСТУ 8938:2019 38х 5 ст20;5.034;2026-01-01;FALSE
11284;ДСТУ 8938:2019 50х 3.5 ст20;10;2026-04-07;FALSE
11285;ДСТУ 8938:2019 50х 4 ст20;10.65;2026-04-07;FALSE
11288;Втулка УПС 05.02.103А;3;2026-01-01;FALSE
11289;Втулка УПС 05.02.103Б;3;2026-01-01;FALSE
11292;ДСТУ 8938:2019 159х16 ст35;8.402;2026-03-23;FALSE
11293;ДСТУ 8938:2019 159х40 ст35;7.738;2026-01-01;FALSE
11301;ДСТУ 8938:2019 76х 6 ст09Г2С;9.22;2026-04-17;FALSE
11302;Гратка вентиляцыйнаVents МВ 102ВК;1;2026-01-01;FALSE
11303;Канал Vents 1005 d100|0.5-500;1;2026-01-01;FALSE
11304;Вентилятор Vents100 BKOL;1;2026-01-01;FALSE
11305;Тримач Vents56 55 х100;4;2026-01-01;FALSE
11306;Канал Vents 5010 55х110/1000;2;2026-01-01;FALSE
11307;Коліно вертик. Vents 5252 110х55;1;2026-01-01;FALSE
11308;З'єднувач Vents 511 110х55/100;1;2026-01-01;FALSE
11309;Дверцята ревізійні пластик. Vents д.150х300;1;2026-01-01;FALSE
11310;Гратка DOMOVENT ДВ 440/2 480х120;1;2026-01-01;FALSE
11311;Светильник LED Spiral RT-R 48W 4000K;1;2026-01-01;FALSE
11312;Спот СВЕТКОМПЛЕКТ SP TUB;1;2026-01-01;FALSE
11313;Лампа LED Cветкомплект Е 8W 4500К;3;2026-01-01;FALSE
11314;ДСТУ 8540:2015 Смуга 10х185х6000 S235JR;0.766;2026-01-01;FALSE
11315;ДСТУ 8938:2019 325х20 ст20;11.575;2026-01-01;FALSE
11316;ДСТУ 8938:2019 377х16 ст20;2.204;2026-01-01;FALSE
11317;Накінечник контактний d.1.6/ M 8x1.5/ 10x32 (10шт.);4;2026-01-01;FALSE
11318;Светильник LED VIO CONCEPT ThinK-50R 50w 4500K чорний;1;2026-01-01;FALSE
11319;"Гіпсокартона плита вологостійкаН2\1200\2500\12,5\НСК";20;2026-01-01;FALSE
11324;ДСТУ 8938:2019 194х 8 ст09Г2С;0;2026-01-01;FALSE
11326;ДСТУ 8938:2019 159х32 ст35;7.492;2026-01-01;FALSE
11327;ДСТУ 8938:2019 194х 6 ст20;20.268;2026-01-01;FALSE
11328;Автоматичний вимикач Legrand C25 1P 6 kA (404030);1;2026-01-01;FALSE
11329;Автоматичний вимикач Legrand C16 1P 4.5 kA (419664);1;2026-01-01;FALSE
11330;Автоматичний вимикач Legrand C10 1P 4.5 kA (419664);2;2026-01-01;FALSE
11331;Диференціальний автомат Legrand RX3 1П+Н С 40А 30mA (gp419403);1;2026-01-01;FALSE
11334;Прапор 1450х1000;12;2026-01-01;FALSE
11337;ДСТУ 8938:2019 73х10 ст20;2.148;2026-01-01;FALSE
11342;ДСТУ 8938:2019 325х40 ст20;0;2026-01-01;FALSE
11344;ДСТУ 8938:2019 152х30 ст20;0.2;2026-01-01;FALSE
11346;ДСТУ 8938:2019 325х45 ст45;5.5;2026-01-01;FALSE
11349;ДСТУ 8938:2019 299х25 ст20;7.15;2026-02-11;FALSE
11350;Труба проф. 140х140х 5 ст20;1.765;2026-01-01;FALSE
11353;ДСТУ 8938:2019 273х36 ст20;4.21;2026-01-01;FALSE
11355;ДСТУ 8938:2019 299х50 ст45;2.538;2026-01-01;FALSE
11356;ДСТУ 8938:2019 203х50 ст45;6.165;2026-01-01;FALSE
11358;"Кабель-пакет до плазмотронів 10м М16х1,5мм";1;2026-01-01;FALSE
11359;Колесо подачі поліуретанове;2;2026-01-01;FALSE
11360;Корпус 1940.2007;4;2026-01-01;FALSE
11361;Вал  1940.6003;4;2026-01-01;FALSE
11362;Корпус підшипника 1940.6004;2;2026-01-01;FALSE
11365;Пластина 1940.6025;2;2026-01-01;FALSE
11366;Ролик 1940.2006;2;2026-01-01;FALSE
11377;Ролик гвинтовий;2;2026-01-01;FALSE
11378;Реле РЄО-401 6А;2;2026-01-01;FALSE
11382;ДСТУ 8938:2019 89х16 ст45;5.574;2026-02-11;FALSE
11386;ДСТУ 8938:2019 28х 4 ст20;4.709;2026-01-01;FALSE
11387;ДСТУ 8938:2019 28х 5 ст20;0.004;2026-01-01;FALSE
11392;ДСТУ 8938:2019 114х 5 ст20;0.06;2026-01-01;FALSE
11393;ДСТУ 8938:2019 114х 6 ст20;0.03;2026-01-01;FALSE
11394;ДСТУ 8938:2019 133х16 ст35;11.676;2026-01-01;FALSE
11395;ДСТУ 8938:2019 133х18 ст35;4.006;2026-01-01;FALSE
11396;ДСТУ 8938:2019 38х 3.5 ст20;5.416;2026-01-01;FALSE
11397;ДСТУ 8938:2019 180х 8 ст09Г2С;3.193;2026-01-01;FALSE
11400;Прожектор RH SOFT  150W 6500K 220V IP65;3;2026-01-01;FALSE
11406;Лампа с/д LВ-700 А60 230V 10W Е27 6400К;0;2026-01-01;FALSE
11410;ДСТУ 8938:2019 73х 4 ст09Г2С;3.315;2026-01-01;FALSE
11413;ДСТУ 8938:2019 63.5х 5 ст20;12.8;2026-01-01;FALSE
11416;ДСТУ 8938:2019 60х 6 ст20;29.41;2026-01-01;FALSE
11417;ДСТУ 8938:2019 219х16 ст20;0;2026-01-01;FALSE
11418;ДСТУ 8938:2019 63.5х 3.5 ст20;0;2026-02-23;FALSE
11422;"Кабель КГНВ 2х1,5";12;2026-01-01;FALSE
11423;Ультраколор Плюс 144\2(шоколад);1;2026-01-01;FALSE
11424;"Мапесил АС 144/0,31 клей-герметик(шоколад)";1;2026-01-01;FALSE
11425;Цилиндр Mul-t-lock Integrator80(40Х40)5KEY ключ-ключ NSTникель-сатин;1;2026-01-01;FALSE
11426;Цилиндр Mul-t-lock Integrator66(33х33)5KEY ключ-ключ NSTникель-сатин;1;2026-01-01;FALSE
11427;"Плівка самокл.0,67х2м(вітражна статична)S016";3;2026-01-01;FALSE
11428;"Саморіз для гіпсокартону по дереву,фосфатований3,5х35(уп.-1000шт)";1;2026-01-01;FALSE
11429;Клей монтажний Сlassic Fix 310мл безколірний;5;2026-01-01;FALSE
11430;Герметик Soudal E[press акриловий білий 280мл;1;2026-01-01;FALSE
11431;Клей гіпсовий для гіпсокартону (ГКЛ) Perlfix knauf MD 25 кг;1;2026-01-01;FALSE
11432;Лак акриловий AURA Agua Lack20 2.5 k;1;2026-01-01;FALSE
11433;"Засіб деревозахисний AURA lasur Agua(палісандр) 0,75л";1;2026-01-01;FALSE
11434;"Антикорозійна акрилова емаль AuraLuxpro RemixAnticor (біла)0,75л";1;2026-01-01;FALSE
11435;"Антикорозійна акрилова емаль AuraLuxpro RemixAnticor (КФД9011 чорна)0,75л";1;2026-01-01;FALSE
11436;"Емаль універсальна акрилова 9010 біла матова,ТМ BIODUR в аеро упаковці. 400мл";1;2026-01-01;FALSE
11437;"Зас.д/скла та дзеркал Glutocltan 500 мл, курок";1;2026-01-01;FALSE
11438;Ганчіркад/підлоги ФБ Степ50Х70см1шт;1;2026-01-01;FALSE
11439;Серветка Vortex д\скла та дзеркал мікрофібра;1;2026-01-01;FALSE
11440;Серветка д/прибир.ГривняПетрівна віскозні;1;2026-01-01;FALSE
11441;Серветка вологопогл. ФБ Ефект 3 шт;1;2026-01-01;FALSE
11442;Набір фібрових шкребків Гр.Петрівна. 5шт;1;2026-01-01;FALSE
11443;Губки кух.Помічниця Сирок 5 шт;1;2026-01-01;FALSE
11444;Рушник целюл.Диво Бізнес Орtimal V-cклад 2шар200шт;1;2026-01-01;FALSE
11447;Куртка утепл. NORDIC;1;2026-01-01;FALSE
11451;Накінечник контактний d.1.2/М8x1.5/ 10x32 (10шт.);1;2026-01-01;FALSE
11452;"Ролик 1,4-1,6 мм";4;2026-01-01;FALSE
11453;Труба проф. 160х160х12 ст09Г2С;27.13;2026-01-01;FALSE
11461;ДСТУ 8938:2019 140х22 ст20;0.389;2026-01-01;FALSE
11463;ДСТУ 8938:2019 273х12 ст20;0.86;2026-01-01;FALSE
11464;ДСТУ 8938:2019 168х18 ст20;1.374;2026-01-01;FALSE
11465;ДСТУ 8938:2019 152х32 ст20;4.055;2026-01-01;FALSE
11471;ДСТУ 8938:2019 18х 5 ст20;0.204;2026-01-01;FALSE
11479;ДСТУ 8938:2019 159х12 ст20;3.015;2026-02-13;FALSE
11491;1ДСТУ 8938:2019 273х25 ст20;0.69;2026-01-01;FALSE
11492;1ДСТУ 8938:2019 108х16 ст45;0.249;2026-01-01;FALSE
11493;1ДСТУ 8938:2019 127х18 ст35;2.892;2026-01-01;FALSE
11519;Рідина охолоджувальна (5л);2;2026-01-01;FALSE
11520;"Дюза дм 1,6";10;2026-01-01;FALSE
11527;ДСТУ 8938:2019 102х22 ст20;0.015;2026-01-01;FALSE
11528;ДСТУ 8938:2019 108х 5 ст20;0.03;2026-01-01;FALSE
11536;ДСТУ 8938:2019 152х25 ст45;0.016;2026-01-01;FALSE
11537;ДСТУ 8938:2019 152х30 ст45;0;2026-01-01;FALSE
11539;ДСТУ 8938:2019 159х 5 ст20;0.076;2026-01-01;FALSE
11541;ДСТУ 8938:2019 159х10 ст20;0.012;2026-01-01;FALSE
11544;ДСТУ 8938:2019 159х25 ст20;0;2026-01-01;FALSE
11545;ДСТУ 8938:2019 168х 8 ст20;0.097;2026-01-01;FALSE
11547;ДСТУ 8938:2019 180х36 ст20;3.095;2026-01-01;FALSE
11548;ДСТУ 8938:2019 203х50 ст45;3.126;2026-01-01;FALSE
11549;ДСТУ 8938:2019 203х60 ст20;3.013;2026-01-01;FALSE
11552;ДСТУ 8938:2019 232х30 ст20;0.06;2026-01-01;FALSE
11553;ДСТУ 8938:2019 232х40 ст20;1.46;2026-01-01;FALSE
11554;ДСТУ 8938:2019 245х18 ст20;4.931;2026-01-01;FALSE
11557;ДСТУ 8938:2019 273х42 ст20;2.379;2026-01-01;FALSE
11558;ДСТУ 8938:2019 273х45 ст20;0.004;2026-01-01;FALSE
11561;ДСТУ 8938:2019 299х45 ст45;0;2026-01-01;FALSE
11567;ДСТУ 8938:2019 325х45 ст45;0.01;2026-01-01;FALSE
11569;ДСТУ 8938:2019 351х40 ст20;0.01;2026-01-01;FALSE
11571;ДСТУ 8938:2019 377х16 ст20;3.3;2026-01-01;FALSE
11572;ДСТУ 8938:2019 406х60 ст20;1.282;2026-01-01;FALSE
11575;ДСТУ 8938:2019 42х 3 ст20;0.026;2026-01-01;FALSE
11576;ДСТУ 8938:2019 457х60 ст20;2.896;2026-01-01;FALSE
11578;ДСТУ 8938:2019 508х12 ст20;2.214;2026-01-01;FALSE
11582;ДСТУ 8938:2019 530х 8 ст20;0.09;2026-01-01;FALSE
11583;ДСТУ 8938:2019 530х10 ст20;1.341;2026-01-01;FALSE
11591;ДСТУ 8938:2019 630х20 ст20;2.136;2026-01-01;FALSE
11592;ДСТУ 8938:2019 70х18 ст20;3.448;2026-01-01;FALSE
11600;ДСТУ 8938:2019 83х22 ст20;0;2026-01-01;FALSE
11603;ДСТУ 8938:2019 89х16 ст45;0.856;2026-01-01;FALSE
11605;ДСТУ 8939:2019 159х 7 ст20;0.711;2026-01-01;FALSE
11606;ДСТУ 8939:2019 159х 8 ст20;0.24;2026-01-01;FALSE
11607;ДСТУ 8939:2019 168х10 ст20;0.03;2026-01-01;FALSE
11608;ДСТУ 8939:2019 76х 6 ст20;0.032;2026-01-01;FALSE
11611;ГОСТ 8732 168х 6 ст20;0.32;2026-01-01;FALSE
11613;ГОСТ 8732 18х 2 ст20;0.01;2026-01-01;FALSE
11614;ГОСТ 8732 18х 3 ст20;0.02;2026-01-01;FALSE
11616;ГОСТ 8732 20х 4 ст20;0.035;2026-01-01;FALSE
11618;ГОСТ 8732 22х2 ст20;0.041;2026-01-01;FALSE
11620;ГОСТ 8732 22х4 ст20;0.012;2026-01-01;FALSE
11621;ГОСТ 8732 25х2.5 ст20;0.064;2026-01-01;FALSE
11622;ГОСТ 8732 25х3 ст20;0.031;2026-01-01;FALSE
11624;ГОСТ 8732 25х 5 ст20;0.01;2026-01-01;FALSE
11626;ГОСТ 8732 27х 2.8 ст20;0.004;2026-01-01;FALSE
11627;ГОСТ 8732 27х 3.2 ст20;0.001;2026-01-01;FALSE
11628;ГОСТ 8732 27х 4 ст20;0.026;2026-01-01;FALSE
11629;ГОСТ 8732 27х 4 ст20;0.002;2026-01-01;FALSE
11631;ГОСТ 8732 28х 4 ст20;0.011;2026-01-01;FALSE
11632;ГОСТ 8732 28х 4 ст20;0.004;2026-01-01;FALSE
11633;ГОСТ 8732 28х 6 ст20;0.054;2026-01-01;FALSE
11634;ГОСТ 8732 28х 6 ст20;0.002;2026-01-01;FALSE
11636;ГОСТ 8732 30х 4 ст20;0.085;2026-01-01;FALSE
11637;ГОСТ 8732 30х 5 ст20;0.08;2026-01-01;FALSE
11638;ГОСТ 8732 30х 6 ст20;0.017;2026-01-01;FALSE
11640;ГОСТ 8732 30х 8 ст20;0.038;2026-01-01;FALSE
11641;ГОСТ 8732 32х 3 ст20;0.115;2026-01-01;FALSE
11642;ГОСТ 8732 32х 4 ст20;0.01;2026-01-01;FALSE
11643;ГОСТ 8732 32х 5 ст20;0.028;2026-01-01;FALSE
11645;ГОСТ 8732 34х 4 ст20;0.123;2026-01-01;FALSE
11646;ГОСТ 8732 34х 5 ст20;0.09;2026-01-01;FALSE
11647;ГОСТ 8732 34х 6 ст20;0.072;2026-01-01;FALSE
11648;ГОСТ 8732 34х 8 ст20;0.012;2026-01-01;FALSE
11649;ГОСТ 8732 35х 5 ст20;0.007;2026-01-01;FALSE
11651;ГОСТ 8732 38х 3 ст20;0.139;2026-01-01;FALSE
11652;ГОСТ 8732 38х 4 ст20;0.476;2026-01-01;FALSE
11653;ГОСТ 8732 38х 4 ст20;0.166;2026-01-01;FALSE
11654;ГОСТ 8732 38х 5 ст20;0.267;2026-01-01;FALSE
11655;ГОСТ 8732 38х 6 ст20;0.018;2026-01-01;FALSE
11656;ГОСТ 8732 38х10 ст20;0.044;2026-01-01;FALSE
11657;ГОСТ 8732 42х 5 ст20;0.059;2026-01-01;FALSE
11658;ГОСТ 8732 45х 4 ст20;0;2026-01-01;FALSE
11659;ГОСТ 8732 45х 5 ст20;0.035;2026-01-01;FALSE
11660;ГОСТ 8732 45х 6 ст20;0.03;2026-01-01;FALSE
11662;ГОСТ 8732 48х10 ст20;0.04;2026-01-01;FALSE
11663;ГОСТ 8732 50х 6 ст20;0.003;2026-01-01;FALSE
11664;ГОСТ 8732 50х12 ст20;0;2026-01-01;FALSE
11665;ГОСТ 8732 51х 5 ст20;0.345;2026-01-01;FALSE
11666;ГОСТ 8732 51х 6 ст20;0.093;2026-01-01;FALSE
11668;ГОСТ 8732 60х 6 ст20;0.035;2026-01-01;FALSE
11669;ГОСТ 8732 63.5х 5 ст20;0.683;2026-01-01;FALSE
11670;ГОСТ 8732 63.5х 6 ст20;0.155;2026-01-01;FALSE
11671;ГОСТ 8732 70х 6 ст20;0.09;2026-01-01;FALSE
11673;ГОСТ 8734 10х 3 ст20;0.548;2026-01-01;FALSE
11677;ГОСТ 8734 16х 4 ст20;0.012;2026-01-01;FALSE
11678;ГОСТ 8734 16х 5 ст20;0.064;2026-01-01;FALSE
11679;ГОСТ 8734 17х 3 ст20;0.047;2026-01-01;FALSE
11680;ГОСТ 8734 18х 2 ст20;0.001;2026-01-01;FALSE
11684;ГОСТ 8734 20х 4 ст20;0.098;2026-01-01;FALSE
11689;ГОСТ 8734 21х 2.5 ст20;0.005;2026-01-01;FALSE
11690;ГОСТ 8734 21х 4 ст20;0.027;2026-01-01;FALSE
11693;ГОСТ 8734 22х3 ст20;2.69;2026-01-01;FALSE
11694;ГОСТ 8734 22х4 ст20;0.094;2026-01-01;FALSE
11695;ГОСТ 8734 22х5 ст20;0.488;2026-01-01;FALSE
11697;ГОСТ 8734 23х3 ст20;0.003;2026-01-01;FALSE
11701;ГОСТ 8734 25х2.5 ст20;0.066;2026-01-01;FALSE
11702;ГОСТ 8734 25х3 ст20;1.317;2026-01-01;FALSE
11704;ГОСТ 8734 25х4 ст20;0.033;2026-01-01;FALSE
11709;ГОСТ 8734 25х6 ст20;0.013;2026-01-01;FALSE
11712;ГОСТ 8734 27х 3.2 ст20;0.786;2026-01-01;FALSE
11713;ГОСТ 8734 27х 3.5 ст20;0.019;2026-01-01;FALSE
11714;ГОСТ 8734 27х 4 ст20;0.058;2026-01-01;FALSE
11715;ГОСТ 8734 28х 3 ст20;10.192;2026-01-01;FALSE
11717;ГОСТ 8734 28х 4 ст45;0;2026-01-01;FALSE
11720;ГОСТ 8734 30х 5 ст20;0.194;2026-01-01;FALSE
11722;ГОСТ 8734 30х 8 ст20;0.015;2026-01-01;FALSE
11723;ГОСТ 8734 32х 3 ст20;1.813;2026-01-01;FALSE
11724;ГОСТ 8734 32х 4 ст20;2.926;2026-01-01;FALSE
11725;ГОСТ 8734 32х 4 ст45;0.03;2026-01-01;FALSE
11726;ГОСТ 8734 32х 5 ст20;1.081;2026-01-01;FALSE
11727;ГОСТ 8734 32х 6 ст20;0.167;2026-01-01;FALSE
11729;ГОСТ 8734 32х 8 ст45;5.314;2026-01-01;FALSE
11730;ГОСТ 8734 32х10 ст20;0.13;2026-01-01;FALSE
11731;ГОСТ 8734 34х 3 ст20;0;2026-01-01;FALSE
11732;ГОСТ 8734 34х 4 ст20;0.141;2026-01-01;FALSE
11734;ГОСТ 8734 34х 8 ст20;0.182;2026-01-01;FALSE
11735;ГОСТ 8734 35х 5 ст10;0;2026-01-01;FALSE
11736;ГОСТ 8734 35х 5 ст20;0.017;2026-01-01;FALSE
11737;ГОСТ 8734 35х 6 ст20;0.098;2026-01-01;FALSE
11739;ГОСТ 8734 36х 4 ст10;0.022;2026-01-01;FALSE
11740;ГОСТ 8734 36х 4 ст20;0.005;2026-01-01;FALSE
11743;ГОСТ 8734 38х 2 ст20;0.207;2026-01-01;FALSE
11744;ГОСТ 8734 38х 3 ст20;0.047;2026-01-01;FALSE
11745;ГОСТ 8734 38х 3.5 ст20;4.262;2026-01-01;FALSE
11746;ГОСТ 8734 38х 4 ст20;14.261;2026-01-01;FALSE
11747;ГОСТ 8734 38х 5 ст20;16.357;2026-01-01;FALSE
11748;ГОСТ 8734 38х 6 ст20;4.027;2026-01-01;FALSE
11749;ГОСТ 8734 38х 8 ст20;0.008;2026-01-01;FALSE
11750;ГОСТ 8734 38х10 ст20;0.02;2026-01-01;FALSE
11751;ГОСТ 8734 38х12 ст20;2.237;2026-01-01;FALSE
11752;ГОСТ 8734 40х 3 ст20;0.176;2026-01-01;FALSE
11753;ГОСТ 8734 40х 4 ст20;0.068;2026-01-01;FALSE
11754;ГОСТ 8734 40х 5 ст20;0.049;2026-01-01;FALSE
11755;ГОСТ 8734 40х 6 ст20;0.056;2026-01-01;FALSE
11756;ГОСТ 8734 40х 8 ст20;0.065;2026-01-01;FALSE
11758;ГОСТ 8734 40х12 ст20;1.107;2026-01-01;FALSE
11759;ГОСТ 8734 42х 5 ст20;0.042;2026-01-01;FALSE
11760;ГОСТ 8734 42х 6 ст20;15.964;2026-01-01;FALSE
11765;ГОСТ 8734 45х 6 ст20;0.158;2026-01-01;FALSE
11768;ГОСТ 8734 48х 4 ст20;1.802;2026-01-01;FALSE
11770;ГОСТ 8734 48х10 ст20;0.058;2026-01-01;FALSE
11773;ГОСТ 8734 50х 8 ст20;0.391;2026-01-01;FALSE
11774;ГОСТ 8734 50х12 ст20;0;2026-01-01;FALSE
11777;ГОСТ 8734 57х 4 ст20;0.098;2026-01-01;FALSE
11779;ГОСТ 8734 68х 4 ст20;0.041;2026-01-01;FALSE
11783;ДСТУ 8939:2019 10х 2 ст20;0.707;2026-01-01;FALSE
11784;ДСТУ 8939:2019 12х 2 ст20;0.085;2026-01-01;FALSE
11785;ДСТУ 8939:2019 12х 3 ст20;0.873;2026-01-01;FALSE
11786;ДСТУ 8939:2019 14х 3 ст20;0.108;2026-01-01;FALSE
11787;ДСТУ 8939:2019 16х 2 ст20;0.256;2026-01-01;FALSE
11788;ДСТУ 8939:2019 18х 2 ст20;2.046;2026-01-01;FALSE
11789;ДСТУ 8939:2019 18х 3 ст20;0.12;2026-01-01;FALSE
11790;ДСТУ 8939:2019 18х 4 ст20;0.076;2026-01-01;FALSE
11791;ДСТУ 8939:2019 18х 5 ст20;0.609;2026-01-01;FALSE
11792;ДСТУ 8939:2019 20х 2 ст20;0.199;2026-01-01;FALSE
11794;ДСТУ 8939:2019 20х 4 ст20;0.456;2026-01-01;FALSE
11795;ДСТУ 8939:2019 20х 6 ст20;0.414;2026-01-01;FALSE
11796;ДСТУ 8939:2019 21х 3 ст20;4.355;2026-01-01;FALSE
11797;ДСТУ 8939:2019 21х 5 ст20;3.77;2026-01-01;FALSE
11800;ДСТУ 8939:2019 27х 4 ст20;1.957;2026-01-01;FALSE
11802;ДСТУ 8939:2019 27х 6 ст20;0.094;2026-01-01;FALSE
11804;ДСТУ 8939:2019 28х 6 ст20;9.363;2026-01-01;FALSE
11805;ДСТУ 8939:2019 30х 2 ст20;0.004;2026-01-01;FALSE
11807;ДСТУ 8939:2019 32х 2 ст20;0;2026-01-01;FALSE
11808;ДСТУ 8939:2019 32х 3 ст20;0.374;2026-01-01;FALSE
11809;ДСТУ 8939:2019 32х 3.5 ст20;0.015;2026-01-01;FALSE
11810;ДСТУ 8939:2019 32х 5 ст20;12.798;2026-01-01;FALSE
11811;ДСТУ 8939:2019 32х 6 ст20;8.839;2026-01-01;FALSE
11812;ДСТУ 8939:2019 36х 3 ст20;0.175;2026-01-01;FALSE
11813;ДСТУ 8939:2019 38х 3 ст20;5.276;2026-01-01;FALSE
11814;ДСТУ 8939:2019 38х 4 ст20;0.908;2026-01-01;FALSE
11815;ДСТУ 8939:2019 38х 6 ст20;0.225;2026-01-01;FALSE
11816;ДСТУ 8939:2019 40х 3 ст20;0.228;2026-01-01;FALSE
11817;ДСТУ 8939:2019 40х 4 ст20;5.87;2026-01-01;FALSE
11819;ДСТУ 8939:2019 42х 4 ст20;0.086;2026-01-01;FALSE
11820;ДСТУ 8939:2019 42х 5 ст20;0.136;2026-01-01;FALSE
11822;ДСТУ 8939:2019 48х 3 ст20;0.129;2026-01-01;FALSE
11823;ДСТУ 8939:2019 48х 4 ст20;10.026;2026-01-01;FALSE
11824;ГОСТ 8732 34х 5 ст20;0.44;2026-01-01;FALSE
11828;ГОСТ 8732 630х40 ст20;0.569;2026-01-01;FALSE
11831;ГОСТ 8732 630х50 ст20;2.498;2026-01-01;FALSE
11834;ГОСТ 8734 102х16 ст20;14.507;2026-01-01;FALSE
11836;ГОСТ 8734 108х16 ст20;0.181;2026-01-01;FALSE
11837;ГОСТ 8734 108х18 ст20;7.587;2026-01-01;FALSE
11838;ГОСТ 8734 108х22 ст20;0;2026-01-01;FALSE
11841;ГОСТ 8734 160х18 ст20;5.026;2026-01-01;FALSE
11844;ГОСТ 8734 220х16 ст20;12.017;2026-01-01;FALSE
11845;ГОСТ 8734 220х20 ст20;0.058;2026-01-01;FALSE
11846;ГОСТ 8734 220х25 ст20;2.444;2026-01-01;FALSE
11847;ГОСТ 8734 34х 6 ст20;0.113;2026-01-01;FALSE
11851;ГОСТ 8734 57х10 ст20;0.902;2026-01-01;FALSE
11853;ГОСТ 8734 60х10 ст20;5.49;2026-01-01;FALSE
11855;ГОСТ 8734 60х14 ст20;0.12;2026-01-01;FALSE
11856;ГОСТ 8734 63х 8 ст20;0.164;2026-01-01;FALSE
11857;ГОСТ 8734 63х14 ст20;0.047;2026-01-01;FALSE
11858;ГОСТ 8734 65х 6 ст20;0.029;2026-01-01;FALSE
